uuid,playlist_name,playlist_description,last_updated,sharing_level,track_title,artist_name,album_title,date_added
38d4836e-f86d-4cd9-89ef-8b4c000a9fb7,Breakdown,,2025-02-09 23:03:23.617193+00:00,PRIVATE,Anodyne Sea,As I Lay Dying,The Powerless Rise,2024-08-05 00:12:09.063701+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,True Colors,Wage War,Manic,2023-01-28 03:51:17.239386+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Left For Dead,Memphis May Fire,Remade In Misery,2024-03-09 21:29:16.947893+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Break Me Down,Sleeping With Sirens,How It Feels to Be Lost,2023-06-10 18:19:42.407956+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Stand And Receive Your Judgment,Darkest Hour,Deliver Us,2024-03-05 15:30:34.362423+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Bitter End,Sum 41,Chuck,2024-03-31 17:23:51.431076+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Moving For The Sake Of Motion,Underoath,Define The Great Line,2024-11-18 16:03:04.827767+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Tragedy Of Perfection,The Browning,Burn This World,2024-03-18 00:12:16.092795+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Death By A Thousand Cuts,Bullet For My Valentine,Bullet For My Valentine,2021-11-09 23:59:00.469705+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Truth of My Perception,As I Lay Dying,Shadows Are Security,2023-01-28 21:43:05.264516+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Asphalt,Kingdom of Giants,Bleeding Star,2024-09-22 17:42:21.611668+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,All the Rage,Funeral For A Friend,Hours,2023-06-10 18:29:44.341722+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Damaged Goods,Kingdom of Giants,All the Hell You've Got to Spare,2024-12-13 02:31:32.067225+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Confined,As I Lay Dying,Shadows Are Security,2022-12-24 16:01:42.859706+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Wrath Upon Ourselves,As I Lay Dying,An Ocean Between Us,2022-12-24 16:03:36.520076+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Anodyne Sea,As I Lay Dying,The Powerless Rise,2022-12-24 16:04:30.425549+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Vacancy,As I Lay Dying,The Powerless Rise,2022-12-24 16:05:15.620619+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,I'VE SEEN IT ALL,While She Sleeps,SO WHAT?,2022-12-24 16:08:15.390961+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,THE GUILTY PARTY,While She Sleeps,SO WHAT?,2022-12-24 16:09:52.966216+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Thoughts In Reverse,Destroy The Runner,Saints,2022-12-24 16:42:31.393402+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,YOU ARE ALL YOU NEED,While She Sleeps,SLEEPS SOCIETY,2022-12-24 16:48:18.856880+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,SYSTEMATIC,While She Sleeps,SLEEPS SOCIETY,2022-12-24 17:02:49.948498+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,NO DEFEAT FOR THE BRAVE,While She Sleeps,SLEEPS SOCIETY,2022-12-24 17:10:21.061218+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Who I Am,Wage War,Pressure,2022-12-24 17:22:38.717498+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Inception of the End,Trivium,In Waves,2022-12-24 17:33:50.647121+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Searching for Tomorrow,Coheed And Cambria,Searching for Tomorrow,2024-12-01 01:34:21.691005+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Dethrone,Bad Omens,Finding God Before God Finds Me (Deluxe),2024-03-08 17:47:54.222649+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Excuse Me,Fire from the Gods,Narrative,2020-06-18 21:32:57.899109+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Forces Of Radio Have Dropped A Viper Into The Rhythm Section,Project 86,Rival Factions,2022-12-09 22:06:51.968680+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Whiplash,Architects,Whiplash,2025-02-08 17:57:20.620740+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Possibilities,Memphis May Fire,Unconditional,2023-06-09 20:49:01.169546+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Not Enough,Memphis May Fire,Unconditional,2023-06-09 20:49:46.754156+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Forever YDG'n,Of Mice & Men,Defy,2023-06-09 21:20:18.975076+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Pallbearer,Destroy The Runner,Saints,2023-06-09 21:23:36.783629+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,XOXOXO,Secret & Whisper,Great White Whale,2020-06-19 21:08:54.650824+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Same Direction,Hoobastank,The Reason (20th Anniversary),2024-07-19 15:43:12.222180+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Karma,Parkway Drive,Deep Blue,2020-06-18 21:55:15.638620+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Young And Aspiring,Underoath,They're Only Chasing Safety,2020-07-09 21:00:30.636054+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Blast off!!,Avoid,Cult Mentality,2024-03-03 18:17:27.156312+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Cold Like War,We Came As Romans,Cold Like War,2024-03-10 04:57:45.909777+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,NVREVR (feat. Stacey Dee of Bad Cop/Bad Cop),Anti-Flag,LIES THEY TELL OUR CHILDREN,2024-12-14 01:11:09.594510+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,How To Ruin Everything (Patience) [feat. Ice Nine Kills],Bayside,There Are Worse Things Than Being Alive,2024-04-17 19:46:18.629022+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Crush Resistance,Haste The Day,Attack Of The Wolf King,2024-07-12 15:36:56.989890+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Walk With A Crooked Spine,Haste The Day,Attack Of The Wolf King,2024-07-12 15:39:06.314215+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Take This Life,In Flames,Come Clarity,2024-05-21 15:29:09.418714+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Vacuum,In Flames,Come Clarity,2024-05-21 15:28:57.082796+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Disease,Anti-Flag,The Disease,2020-06-18 21:41:03.348426+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,DESTINY,Destroy Rebuild Until God Shows,DESTINY,2022-02-04 22:24:11.112015+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Cavity King,Project 86,And The Rest Will Follow,2020-06-20 19:40:51.917271+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Spy Hunter,Project 86,Songs To Burn Bridges By,2020-06-20 19:28:57.734047+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Forced Divide,Bury Tomorrow,The Seventh Sun,2023-06-16 18:56:18.367107+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Oscillator,Make Them Suffer,Make Them Suffer,2024-12-13 14:50:57.516345+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Epitaph,Make Them Suffer,Make Them Suffer,2024-12-13 14:53:01.081673+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The American Dream,Memphis May Fire,Remade In Misery,2024-03-11 00:00:44.948552+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Terminator Oscillator,Static-X,"Project Regeneration, Vol. 1",2023-03-22 13:40:41.735220+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Death By A Thousand Cuts,Bullet For My Valentine,Bullet For My Valentine (Deluxe),2023-06-08 20:16:32.833277+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Agonist,Bury Tomorrow,Cannibal,2023-06-16 21:32:07.754793+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Revolution,The Used,Imaginary Enemy,2024-11-22 15:15:18.306748+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Undefined,As I Lay Dying,Frail Words Collapse,2020-06-20 19:00:00.034596+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Great Golden Gate Disaster,Project 86,Songs To Burn Bridges By,2020-06-20 19:32:22.942133+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Subject To Change,Project 86,And The Rest Will Follow,2020-06-20 19:38:39.356959+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Curse,Architects,Curse,2024-12-11 02:08:10.957528+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,There Can Be No Hesitation,Destroy The Runner,Saints,2023-01-28 21:07:26.067836+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Cross My Heart,Eyes Wide Open,Cross My Heart,2022-12-23 06:32:42.300484+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Lowborn,Wolves At The Gate,Lowborn,2022-12-23 06:39:35.208253+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,EYE TO EYE,While She Sleeps,EYE TO EYE,2022-12-23 06:40:21.359464+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,fame>demise,Woe Is Me,fame>demise,2022-12-23 06:41:01.709450+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Heaven Sent,Down & Dirty,Heaven Sent,2022-12-23 06:41:54.258790+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,I Will Never Lose My Way,Down & Dirty,I Will Never Lose My Way,2022-12-23 06:42:05.877032+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Move It,Down & Dirty,Move It,2022-12-23 06:42:10.550158+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Day to Day Tragedy,Annisokay,The Lucid Dream (Er),2022-12-23 06:50:50.457217+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Meaning in Tragedy,As I Lay Dying,Shadows Are Security,2022-12-23 06:45:18.086708+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Reflection,As I Lay Dying,Shadows Are Security,2022-12-23 06:44:57.502780+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Defender,As I Lay Dying,Awakened,2022-12-23 06:46:31.761576+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,So Beneath You,AFI,AFI (The Blood Album),2022-12-23 06:49:17.918562+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,White Offerings,AFI,AFI (The Blood Album),2022-12-23 06:49:23.995824+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Coma Blue,Annisokay,Arms,2022-12-23 06:50:16.531500+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,What's Left Of Me,Blessthefall,Witness,2022-12-23 06:55:03.867384+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Dethrone,Bad Omens,Finding God Before God Finds Me,2022-12-23 06:54:42.952606+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,ARTIFICIAL SUICIDE,Bad Omens,THE DEATH OF PEACE OF MIND,2022-12-23 06:54:31.185349+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Hollow Bodies,Blessthefall,Hollow Bodies,2022-12-23 06:56:27.016095+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Shadow Moses,Bring Me The Horizon,Sempiternal (Expanded Edition),2022-12-23 06:56:49.357934+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,4 Words (To Choke Upon),Bullet For My Valentine,Hand Of Blood,2022-12-23 06:58:18.078604+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Hand Of Blood,Bullet For My Valentine,Hand Of Blood,2022-12-23 06:58:21.495770+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Her Voice Resides,Bullet For My Valentine,The Poison,2022-12-23 06:58:36.900101+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,The Poison,Bullet For My Valentine,The Poison,2022-12-23 06:59:03.717682+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Stoned,Puddle Of Mudd,Volume 4: Songs in the Key of Love & Hate (Explicit Echospin Version),2024-07-20 14:26:23.807726+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,When It Cuts,Ill Niño,Confession,2024-07-13 13:49:24.156258+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Promised Ones,Blessthefall,Awakening,2023-06-11 16:19:30.679342+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Blackhole,Architects,Blackhole,2025-02-08 21:55:56.424779+00:00
435e1a30-55a6-4807-bc7d-c9f9a4b15980,Speed,,2025-02-08 21:55:56.424779+00:00,PRIVATE,Stoned,Puddle Of Mudd,Volume 4: Songs in the Key of Love & Hate,2022-02-02 21:18:42.012536+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The Crimson,Atreyu,The Curse,2023-01-11 16:01:45.451365+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The Artist In The Ambulance,Thrice,The Artist In The Ambulance,2023-01-11 16:14:54.403884+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The Bird and the Worm,The Used,Lies for the Liars,2023-01-11 16:15:38.126161+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Saying Sorry,Hawthorne Heights,If Only You Were Lonely,2023-01-11 16:15:46.951245+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,American Idiot,Green Day,American Idiot,2023-01-07 17:19:12.932241+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,When I Come Around,Green Day,Dookie,2023-01-07 17:19:09.181426+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Ghost,Sleeping With Sirens,How It Feels to Be Lost,2023-06-10 18:19:09.239992+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,What's My Age Again?,blink-182,Enema Of The State,2022-12-28 22:01:31.536516+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,All The Small Things,blink-182,Enema Of The State,2022-12-28 22:01:43.915444+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,First Date,blink-182,Take Off Your Pants And Jacket,2022-12-28 22:02:08.631667+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The Rock Show,blink-182,Take Off Your Pants And Jacket,2022-12-28 22:02:17.652529+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Welcome to Paradise,Green Day,Kerplunk!,2022-12-28 22:02:36.563262+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Legends,Sleeping With Sirens,Gossip,2023-06-10 18:16:43.281233+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Steven,Senses Fail,From The Depths Of Dreams,2022-12-31 16:44:51.658390+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Break Me Down,Sleeping With Sirens,How It Feels to Be Lost,2023-06-10 18:19:39.434193+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Better Off Dead,Sleeping With Sirens,Madness (Deluxe Edition),2023-06-10 18:13:42.838363+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Déjà Vu,Sleeping With Sirens,Feel,2023-06-10 18:10:41.481322+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Sweetness,Jimmy Eat World,Bleed American,2022-12-28 21:59:45.916135+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Dammit,blink-182,Dude Ranch,2022-12-28 22:00:34.244621+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The Middle,Jimmy Eat World,Bleed American,2022-12-28 22:00:13.118361+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Time to Waste,Alkaline Trio,Crimson,2023-01-11 01:20:09.439109+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,We've Had Enough,Alkaline Trio,Good Mourning,2023-01-11 01:20:41.546334+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The Quiet Things That No One Ever Knows,Brand New,Deja Entendu,2023-01-11 01:34:08.255465+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Sic Transit Gloria ... Glory Fades,Brand New,Deja Entendu,2023-01-11 01:34:11.938413+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Gun in Hand,Stutterfly,And We Are Bled Of Color (U.S. Release),2023-01-11 01:36:35.527742+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,The After Dinner Payback,From Autumn To Ashes,The Fiction We Live,2023-01-12 20:04:00.769344+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Lilacs & Lolita,From Autumn To Ashes,The Fiction We Live,2023-01-12 20:04:16.284375+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Bloody Romance,Senses Fail,From The Depths Of Dreams,2022-12-31 16:44:59.060762+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,One Eight Seven,Senses Fail,From The Depths Of Dreams,2022-12-31 16:45:08.844150+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Buried a Lie,Senses Fail,Let It Enfold You,2022-12-31 16:45:38.550886+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,"Rum Is for Drinking, Not for Burning",Senses Fail,Let It Enfold You,2022-12-31 16:45:42.075583+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Calling All Cars,Senses Fail,Follow Your Bliss: The Best of Senses Fail,2022-12-31 16:46:29.386884+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Can't Be Saved,Senses Fail,Still Searching,2022-12-31 16:46:32.880403+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,You're Cute When You Scream,Senses Fail,Let It Enfold You (Deluxe Edition),2022-12-31 16:46:50.286444+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,2023-01-13 04:59:41.744859+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Jet Black New Year,Thursday,Five Stories Falling,2023-01-11 18:23:47.373638+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Lights And Sounds,Yellowcard,Lights And Sounds,2023-01-13 21:53:21.835564+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,We Like It Loud,Sleeping With Sirens,Madness (Deluxe Edition),2023-06-10 18:14:16.594815+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Leave It All Behind,Sleeping With Sirens,How It Feels to Be Lost,2023-06-10 18:17:52.039772+00:00
4c0490b9-e84e-4dd0-84f6-49ce86117951,Emo,,2025-01-31 14:59:39.650685+00:00,PRIVATE,Never Enough,Sleeping With Sirens,How It Feels to Be Lost,2023-06-10 18:18:17.849734+00:00
